vol,abs
4.162517,0
4.165298,0
4.168077,0
4.170857,0
4.173638,0
4.176418,0
4.179198,0
4.181978,0
4.184759,0
4.187539,0
4.190319,0
4.193099,0
4.195879,0
4.198659,0
4.201439,0
4.20422,0
4.207,0
4.20978,0
4.21256,0
4.21534,0
4.218121,0
4.220901,0
4.22368,0
4.226461,0
4.229241,0
4.232021,0
4.234801,0
4.237582,0
4.240362,0
4.243142,0
4.245922,0
4.248702,0
4.251482,0
4.254262,0
4.257043,0
4.259823,0
4.262603,0
4.265383,0
4.268163,0
4.270944,0
4.273724,0
4.276504,0
4.279284,0
4.282064,0
4.284844,0
4.287624,0
4.290405,0
4.293185,0
4.295965,0
4.298745,0
4.301525,0
4.304306,0
4.307086,0
4.309866,0
4.312646,0
4.315426,0
4.318206,0
4.320986,0
4.323767,0
4.326547,0
4.329327,0
4.332107,0
4.334887,0
4.337667,0
4.340447,0
4.343228,0
4.346008,0
4.348788,0
4.351568,0
4.354348,0
4.357129,0
4.359909,0
4.362689,0
4.365469,0
4.368249,0
4.371029,0
4.373809,0
4.37659,0
4.37937,0
4.38215,0
4.38493,0
4.38771,0
4.390491,0
4.39327,0
4.396051,0
4.398831,0
4.401611,0
4.404391,0
4.407171,0
4.409952,0
4.412732,0
4.415512,0
4.418292,0
4.421072,0
4.423852,0
4.426632,0
4.429413,0
4.432193,0
4.434973,0
4.437753,0
4.440534,0
4.443314,0
4.446094,0
4.448874,0
4.451654,0
4.454434,0
4.457214,0
4.459994,0
4.462775,0
4.465555,0
4.468335,0
4.471115,0
4.473896,0
4.476676,0
4.479455,0
4.482236,0
4.485016,0
4.487796,0
4.490576,0
4.493357,0
4.496137,0
4.498917,0
4.501697,0
4.504477,0
4.507257,0
4.510037,0
4.512818,0
4.515598,0
4.518378,0
4.521158,0
4.523938,0
4.526719,0
4.529499,0
4.532279,0
4.535059,0
4.537839,0
4.540619,0
4.543399,0
4.54618,0
4.54896,0
4.55174,0
4.55452,0
4.5573,0
4.560081,0
4.56286,0
4.565641,0
4.568421,0
4.571201,0
4.573981,0
4.576761,0
4.579542,0
4.582322,0
4.585102,0
4.587882,0
4.590662,0
4.593442,0
4.596222,0
4.599003,0
4.601783,0
4.604563,0
4.607343,0
4.610123,0
4.612904,0
4.615684,0
4.618464,0
4.621244,0
4.624024,0
